"filename", "language", "Vue.js", "JavaScript", "Markdown", "JSON", "SCSS", "CSS", "HTML", "XML", "Less", "Pug", "comment", "blank", "total"
"d:\muyuan\my-iot-platform-frontend\public\usr-draw\static\img\lib\ibm\applications\service_broker.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 35, 0, 0, 1, 1, 37
"d:\muyuan\my-iot-platform-frontend\public\usr-draw\static\img\lib\ibm\applications\speech_to_text.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 22, 0, 0, 1, 1, 24
"d:\muyuan\my-iot-platform-frontend\public\usr-draw\static\img\lib\ibm\applications\visual_recognition.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 1, 1, 17
"d:\muyuan\my-iot-platform-frontend\public\usr-draw\static\img\lib\ibm\applications\visualization.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 1, 1, 16
"d:\muyuan\my-iot-platform-frontend\public\usr-draw\static\img\lib\ibm\blockchain\blockchain.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 21, 0, 0, 1, 1, 23
"d:\muyuan\my-iot-platform-frontend\public\usr-draw\static\img\lib\ibm\blockchain\blockchain_developer.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 1, 1, 16
"d:\muyuan\my-iot-platform-frontend\public\usr-draw\static\img\lib\ibm\blockchain\certificate_authority.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 1, 1, 16
"d:\muyuan\my-iot-platform-frontend\public\usr-draw\static\img\lib\ibm\blockchain\client_application.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 90, 0, 0, 1, 1, 92
"d:\muyuan\my-iot-platform-frontend\public\usr-draw\static\img\lib\ibm\blockchain\e_cert.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 37, 0, 0, 1, 1, 39
"d:\muyuan\my-iot-platform-frontend\public\usr-draw\static\img\lib\ibm\blockchain\event.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 1, 1, 15
"d:\muyuan\my-iot-platform-frontend\public\usr-draw\static\img\lib\ibm\blockchain\existing_enterprise_systems.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 33, 0, 0, 1, 1, 35
"d:\muyuan\my-iot-platform-frontend\public\usr-draw\static\img\lib\ibm\blockchain\hyperledger_fabric.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 115, 0, 0, 1, 1, 117
"d:\muyuan\my-iot-platform-frontend\public\usr-draw\static\img\lib\ibm\blockchain\ledger.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 60, 0, 0, 1, 1, 62
"d:\muyuan\my-iot-platform-frontend\public\usr-draw\static\img\lib\ibm\blockchain\membership_services_provider_api.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 38, 0, 0, 1, 1, 40
"d:\muyuan\my-iot-platform-frontend\public\usr-draw\static\img\lib\ibm\blockchain\services.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 33, 0, 0, 1, 1, 35
"d:\muyuan\my-iot-platform-frontend\public\usr-draw\static\img\lib\ibm\blockchain\smart_contract.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 92, 0, 0, 1, 1, 94
"d:\muyuan\my-iot-platform-frontend\public\usr-draw\static\img\lib\ibm\data\caches.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 32, 0, 0, 1, 1, 34
"d:\muyuan\my-iot-platform-frontend\public\usr-draw\static\img\lib\ibm\data\cloud.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 38, 0, 0, 0, 0, 38
"d:\muyuan\my-iot-platform-frontend\public\usr-draw\static\img\lib\ibm\data\conversation_trained_deployed.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 24, 0, 0, 1, 1, 26
"d:\muyuan\my-iot-platform-frontend\public\usr-draw\static\img\lib\ibm\data\data_services.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 1, 1, 15
"d:\muyuan\my-iot-platform-frontend\public\usr-draw\static\img\lib\ibm\data\data_sources.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 23, 0, 0, 1, 1, 25
"d:\muyuan\my-iot-platform-frontend\public\usr-draw\static\img\lib\ibm\data\device_identity_service.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 23, 0, 0, 1, 1, 25
"d:\muyuan\my-iot-platform-frontend\public\usr-draw\static\img\lib\ibm\data\device_registry.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 22, 0, 0, 1, 1, 24
"d:\muyuan\my-iot-platform-frontend\public\usr-draw\static\img\lib\ibm\data\enterprise_data.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 21, 0, 0, 1, 1, 23
"d:\muyuan\my-iot-platform-frontend\public\usr-draw\static\img\lib\ibm\data\enterprise_user_directory.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 1, 1, 18
"d:\muyuan\my-iot-platform-frontend\public\usr-draw\static\img\lib\ibm\data\file_repository.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 29, 0, 0, 1, 1, 31
"d:\muyuan\my-iot-platform-frontend\public\usr-draw\static\img\lib\ibm\data\ground_truth.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 1, 1, 20
"d:\muyuan\my-iot-platform-frontend\public\usr-draw\static\img\lib\ibm\data\model.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 1, 1, 20
"d:\muyuan\my-iot-platform-frontend\public\usr-draw\static\img\lib\ibm\data\tms_data_interface.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 23, 0, 0, 1, 1, 25
"d:\muyuan\my-iot-platform-frontend\public\usr-draw\static\img\lib\ibm\devops\artifact_management.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 46, 0, 0, 1, 1, 48
"d:\muyuan\my-iot-platform-frontend\public\usr-draw\static\img\lib\ibm\devops\build_test.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 25, 0, 0, 1, 1, 27
"d:\muyuan\my-iot-platform-frontend\public\usr-draw\static\img\lib\ibm\devops\code_editor.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 1, 1, 17
"d:\muyuan\my-iot-platform-frontend\public\usr-draw\static\img\lib\ibm\devops\collaborative_development.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 25, 0, 0, 1, 1, 27
"d:\muyuan\my-iot-platform-frontend\public\usr-draw\static\img\lib\ibm\devops\configuration_management.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 22, 0, 0, 1, 1, 24
"d:\muyuan\my-iot-platform-frontend\public\usr-draw\static\img\lib\ibm\devops\continuous_deploy.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 1, 1, 21
"d:\muyuan\my-iot-platform-frontend\public\usr-draw\static\img\lib\ibm\devops\continuous_testing.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 1, 1, 21
"d:\muyuan\my-iot-platform-frontend\public\usr-draw\static\img\lib\ibm\devops\devops.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 30, 0, 0, 1, 1, 32
"d:\muyuan\my-iot-platform-frontend\public\usr-draw\static\img\lib\ibm\devops\provision.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 22, 0, 0, 1, 1, 24
"d:\muyuan\my-iot-platform-frontend\public\usr-draw\static\img\lib\ibm\devops\release_management.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 1, 1, 17
"d:\muyuan\my-iot-platform-frontend\public\usr-draw\static\img\lib\ibm\infrastructure\channels.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 27, 0, 0, 1, 1, 29
"d:\muyuan\my-iot-platform-frontend\public\usr-draw\static\img\lib\ibm\infrastructure\cloud_messaging.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 25, 0, 0, 1, 1, 27
"d:\muyuan\my-iot-platform-frontend\public\usr-draw\static\img\lib\ibm\infrastructure\dashboard.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 1, 1, 16
"d:\muyuan\my-iot-platform-frontend\public\usr-draw\static\img\lib\ibm\infrastructure\diagnostics.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 1, 1, 15
"d:\muyuan\my-iot-platform-frontend\public\usr-draw\static\img\lib\ibm\infrastructure\edge_services.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 28, 0, 0, 1, 1, 30
"d:\muyuan\my-iot-platform-frontend\public\usr-draw\static\img\lib\ibm\infrastructure\enterprise_messaging.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 30, 0, 0, 1, 1, 32
"d:\muyuan\my-iot-platform-frontend\public\usr-draw\static\img\lib\ibm\infrastructure\event_feed.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 23, 0, 0, 1, 1, 25
"d:\muyuan\my-iot-platform-frontend\public\usr-draw\static\img\lib\ibm\infrastructure\infrastructure_services.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 1, 1, 17
"d:\muyuan\my-iot-platform-frontend\public\usr-draw\static\img\lib\ibm\infrastructure\interservice_communication.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 1, 1, 21
"d:\muyuan\my-iot-platform-frontend\public\usr-draw\static\img\lib\ibm\infrastructure\load_balancing_routing.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 1, 1, 17
"d:\muyuan\my-iot-platform-frontend\public\usr-draw\static\img\lib\ibm\infrastructure\microservices_mesh.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 27, 0, 0, 1, 1, 29
"d:\muyuan\my-iot-platform-frontend\public\usr-draw\static\img\lib\ibm\infrastructure\mobile_backend.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 25, 0, 0, 1, 1, 27
"d:\muyuan\my-iot-platform-frontend\public\usr-draw\static\img\lib\ibm\infrastructure\mobile_provider_network.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 1, 1, 21
"d:\muyuan\my-iot-platform-frontend\public\usr-draw\static\img\lib\ibm\infrastructure\monitoring.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 1, 1, 18
"d:\muyuan\my-iot-platform-frontend\public\usr-draw\static\img\lib\ibm\infrastructure\monitoring_logging.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 21, 0, 0, 1, 1, 23
"d:\muyuan\my-iot-platform-frontend\public\usr-draw\static\img\lib\ibm\infrastructure\peer_services.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 32, 0, 0, 1, 1, 34
"d:\muyuan\my-iot-platform-frontend\public\usr-draw\static\img\lib\ibm\infrastructure\service_discovery_configuration.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 1, 1, 17
"d:\muyuan\my-iot-platform-frontend\public\usr-draw\static\img\lib\ibm\infrastructure\transformation_connectivity.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 1, 1, 21
"d:\muyuan\my-iot-platform-frontend\public\usr-draw\static\img\lib\ibm\management\alert_notification.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 1, 1, 15
"d:\muyuan\my-iot-platform-frontend\public\usr-draw\static\img\lib\ibm\management\api_management.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 28, 0, 0, 1, 1, 30
"d:\muyuan\my-iot-platform-frontend\public\usr-draw\static\img\lib\ibm\management\cloud_management.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 23, 0, 0, 1, 1, 25
"d:\muyuan\my-iot-platform-frontend\public\usr-draw\static\img\lib\ibm\management\cluster_management.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 1, 1, 21
"d:\muyuan\my-iot-platform-frontend\public\usr-draw\static\img\lib\ibm\management\content_management.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 1, 1, 16
"d:\muyuan\my-iot-platform-frontend\public\usr-draw\static\img\lib\ibm\management\data_services.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 41, 0, 0, 1, 1, 43
"d:\muyuan\my-iot-platform-frontend\public\usr-draw\static\img\lib\ibm\management\device_management.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 27, 0, 0, 1, 1, 29
"d:\muyuan\my-iot-platform-frontend\public\usr-draw\static\img\lib\ibm\management\information_governance.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 1, 1, 21
"d:\muyuan\my-iot-platform-frontend\public\usr-draw\static\img\lib\ibm\management\it_service_management.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 28, 0, 0, 1, 1, 30
"d:\muyuan\my-iot-platform-frontend\public\usr-draw\static\img\lib\ibm\management\management.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 1, 1, 21
"d:\muyuan\my-iot-platform-frontend\public\usr-draw\static\img\lib\ibm\management\monitoring_metrics.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 1, 1, 21
"d:\muyuan\my-iot-platform-frontend\public\usr-draw\static\img\lib\ibm\management\process_management.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 1, 1, 19
"d:\muyuan\my-iot-platform-frontend\public\usr-draw\static\img\lib\ibm\management\provider_cloud_portal_service.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 26, 0, 0, 1, 1, 28
"d:\muyuan\my-iot-platform-frontend\public\usr-draw\static\img\lib\ibm\management\push_notifications.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 1, 1, 18
"d:\muyuan\my-iot-platform-frontend\public\usr-draw\static\img\lib\ibm\management\service_management_tools.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 21, 0, 0, 1, 1, 23
"d:\muyuan\my-iot-platform-frontend\public\usr-draw\static\img\lib\ibm\miscellaneous\bluemix.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 1, 1, 21
"d:\muyuan\my-iot-platform-frontend\public\usr-draw\static\img\lib\ibm\miscellaneous\cloudant.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 1, 1, 18
"d:\muyuan\my-iot-platform-frontend\public\usr-draw\static\img\lib\ibm\miscellaneous\cognitive_services.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 578, 0, 0, 1, 1, 580
"d:\muyuan\my-iot-platform-frontend\public\usr-draw\static\img\lib\ibm\miscellaneous\ibm_containers.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 34, 0, 0, 1, 1, 36
"d:\muyuan\my-iot-platform-frontend\public\usr-draw\static\img\lib\ibm\miscellaneous\ibm_public_cloud.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 1, 1, 17
"d:\muyuan\my-iot-platform-frontend\public\usr-draw\static\img\lib\ibm\miscellaneous\iot_cloud.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 1, 1, 17
"d:\muyuan\my-iot-platform-frontend\public\usr-draw\static\img\lib\ibm\miscellaneous\microservices_application.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 1, 1, 21
"d:\muyuan\my-iot-platform-frontend\public\usr-draw\static\img\lib\ibm\miscellaneous\object_storage.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 27, 0, 0, 1, 1, 29
"d:\muyuan\my-iot-platform-frontend\public\usr-draw\static\img\lib\ibm\miscellaneous\offline_capabilities.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 1, 1, 17
"d:\muyuan\my-iot-platform-frontend\public\usr-draw\static\img\lib\ibm\miscellaneous\openwhisk.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 1, 1, 17
"d:\muyuan\my-iot-platform-frontend\public\usr-draw\static\img\lib\ibm\miscellaneous\peer_cloud.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 1, 1, 17
"d:\muyuan\my-iot-platform-frontend\public\usr-draw\static\img\lib\ibm\miscellaneous\retrieve_rank.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 20, 0, 0, 1, 1, 22
"d:\muyuan\my-iot-platform-frontend\public\usr-draw\static\img\lib\ibm\miscellaneous\scalable.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 69, 0, 0, 0, 1, 70
"d:\muyuan\my-iot-platform-frontend\public\usr-draw\static\img\lib\ibm\miscellaneous\text_to_speech.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1
"d:\muyuan\my-iot-platform-frontend\public\usr-draw\static\img\lib\ibm\security\api_security.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 30, 0, 0, 1, 1, 32
"d:\muyuan\my-iot-platform-frontend\public\usr-draw\static\img\lib\ibm\security\blockchain_security_service.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 22, 0, 0, 1, 1, 24
"d:\muyuan\my-iot-platform-frontend\public\usr-draw\static\img\lib\ibm\security\data_security.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 1, 1, 21
"d:\muyuan\my-iot-platform-frontend\public\usr-draw\static\img\lib\ibm\security\firewall.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 25, 0, 0, 1, 1, 27
"d:\muyuan\my-iot-platform-frontend\public\usr-draw\static\img\lib\ibm\security\gateway.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 30, 0, 0, 1, 1, 32
"d:\muyuan\my-iot-platform-frontend\public\usr-draw\static\img\lib\ibm\security\governance_risk_compliance.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 1, 1, 21
"d:\muyuan\my-iot-platform-frontend\public\usr-draw\static\img\lib\ibm\security\identity_access_management.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 47, 0, 0, 1, 1, 49
"d:\muyuan\my-iot-platform-frontend\public\usr-draw\static\img\lib\ibm\security\identity_provider.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 46, 0, 0, 1, 1, 48
"d:\muyuan\my-iot-platform-frontend\public\usr-draw\static\img\lib\ibm\security\infrastructure_security.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 22, 0, 0, 1, 1, 24
"d:\muyuan\my-iot-platform-frontend\public\usr-draw\static\img\lib\ibm\security\physical_security.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 24, 0, 0, 1, 1, 26
"d:\muyuan\my-iot-platform-frontend\public\usr-draw\static\img\lib\ibm\security\security_monitoring_intelligence.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 26, 0, 0, 1, 1, 28
"d:\muyuan\my-iot-platform-frontend\public\usr-draw\static\img\lib\ibm\security\security_services.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 1, 1, 15
"d:\muyuan\my-iot-platform-frontend\public\usr-draw\static\img\lib\ibm\security\trustend_computing.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 1, 1, 21
"d:\muyuan\my-iot-platform-frontend\public\usr-draw\static\img\lib\ibm\security\vpn.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 20, 0, 0, 1, 1, 22
"d:\muyuan\my-iot-platform-frontend\public\usr-draw\static\img\lib\ibm\social\communities.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 1, 1, 20
"d:\muyuan\my-iot-platform-frontend\public\usr-draw\static\img\lib\ibm\social\file_sync.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 21, 0, 0, 1, 1, 23
"d:\muyuan\my-iot-platform-frontend\public\usr-draw\static\img\lib\ibm\social\live_collaboration.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 30, 0, 0, 1, 1, 32
"d:\muyuan\my-iot-platform-frontend\public\usr-draw\static\img\lib\ibm\social\messaging.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 1, 1, 14
"d:\muyuan\my-iot-platform-frontend\public\usr-draw\static\img\lib\ibm\social\networking.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 35, 0, 0, 1, 1, 37
"d:\muyuan\my-iot-platform-frontend\public\usr-draw\static\img\lib\ibm\users\browser.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 1, 1, 15
"d:\muyuan\my-iot-platform-frontend\public\usr-draw\static\img\lib\ibm\users\device.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 1, 1, 18
"d:\muyuan\my-iot-platform-frontend\public\usr-draw\static\img\lib\ibm\users\integrated_digital_experiences.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 1, 1, 20
"d:\muyuan\my-iot-platform-frontend\public\usr-draw\static\img\lib\ibm\users\physical_entity.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 22, 0, 0, 1, 1, 24
"d:\muyuan\my-iot-platform-frontend\public\usr-draw\static\img\lib\ibm\users\sensor.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 24, 0, 0, 1, 1, 26
"d:\muyuan\my-iot-platform-frontend\public\usr-draw\static\img\lib\ibm\users\user.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 1, 1, 17
"d:\muyuan\my-iot-platform-frontend\public\usr-draw\static\img\lib\mscae\ADFS.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 25, 0, 0, 1, 1, 27
"d:\muyuan\my-iot-platform-frontend\public\usr-draw\static\img\lib\mscae\API.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 1, 1, 18
"d:\muyuan\my-iot-platform-frontend\public\usr-draw\static\img\lib\mscae\APIDefinition.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 84, 0, 0, 1, 1, 86
"d:\muyuan\my-iot-platform-frontend\public\usr-draw\static\img\lib\mscae\API_Management.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 56, 0, 0, 0, 0, 56
"d:\muyuan\my-iot-platform-frontend\public\usr-draw\static\img\lib\mscae\ARMExplorer.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 83, 0, 0, 1, 1, 85
"d:\muyuan\my-iot-platform-frontend\public\usr-draw\static\img\lib\mscae\ActiveDirectory.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 26, 0, 0, 0, 1, 27
"d:\muyuan\my-iot-platform-frontend\public\usr-draw\static\img\lib\mscae\ActiveDirectoryDomain.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 1, 21
"d:\muyuan\my-iot-platform-frontend\public\usr-draw\static\img\lib\mscae\Active_Directory.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 26, 0, 0, 0, 1, 27
"d:\muyuan\my-iot-platform-frontend\public\usr-draw\static\img\lib\mscae\Active_Directory_Health_Monitoring.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 28, 0, 0, 0, 1, 29
"d:\muyuan\my-iot-platform-frontend\public\usr-draw\static\img\lib\mscae\AddTeamMember.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 1, 1, 14
"d:\muyuan\my-iot-platform-frontend\public\usr-draw\static\img\lib\mscae\Address_Space.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 1, 1, 19
"d:\muyuan\my-iot-platform-frontend\public\usr-draw\static\img\lib\mscae\Advisor.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 21, 0, 0, 1, 1, 23
"d:\muyuan\my-iot-platform-frontend\public\usr-draw\static\img\lib\mscae\Alien.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 63, 0, 0, 1, 1, 65
"d:\muyuan\my-iot-platform-frontend\public\usr-draw\static\img\lib\mscae\AlienSad.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 49, 0, 0, 1, 1, 51
"d:\muyuan\my-iot-platform-frontend\public\usr-draw\static\img\lib\mscae\AppServiceConnectivity.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 111, 0, 0, 1, 1, 113
"d:\muyuan\my-iot-platform-frontend\public\usr-draw\static\img\lib\mscae\AppServiceEnvironment.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 103, 0, 0, 1, 1, 105
"d:\muyuan\my-iot-platform-frontend\public\usr-draw\static\img\lib\mscae\App_Service.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 1, 16
"d:\muyuan\my-iot-platform-frontend\public\usr-draw\static\img\lib\mscae\App_Service_API_Apps.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 68, 0, 0, 0, 0, 68
"d:\muyuan\my-iot-platform-frontend\public\usr-draw\static\img\lib\mscae\App_Service_Frontend.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 91, 0, 0, 1, 1, 93
"d:\muyuan\my-iot-platform-frontend\public\usr-draw\static\img\lib\mscae\App_Service_IPAddress.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 95, 0, 0, 1, 1, 97
"d:\muyuan\my-iot-platform-frontend\public\usr-draw\static\img\lib\mscae\App_Service_Mobile_App.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 89, 0, 0, 0, 0, 89
"d:\muyuan\my-iot-platform-frontend\public\usr-draw\static\img\lib\mscae\App_Service_Worker_Pools.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 41, 0, 0, 0, 1, 42
"d:\muyuan\my-iot-platform-frontend\public\usr-draw\static\img\lib\mscae\Application_Gateway.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 37, 0, 0, 0, 1, 38
"d:\muyuan\my-iot-platform-frontend\public\usr-draw\static\img\lib\mscae\Application_Insights.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 76, 0, 0, 0, 0, 76
"d:\muyuan\my-iot-platform-frontend\public\usr-draw\static\img\lib\mscae\Auditing.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 94, 0, 0, 1, 1, 96
"d:\muyuan\my-iot-platform-frontend\public\usr-draw\static\img\lib\mscae\AuditingServer.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 28, 0, 0, 1, 1, 30
"d:\muyuan\my-iot-platform-frontend\public\usr-draw\static\img\lib\mscae\AutoBackup.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 1, 1, 21
"d:\muyuan\my-iot-platform-frontend\public\usr-draw\static\img\lib\mscae\Automation.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 67, 0, 0, 0, 0, 67
"d:\muyuan\my-iot-platform-frontend\public\usr-draw\static\img\lib\mscae\Avatar.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 1, 1, 12
"d:\muyuan\my-iot-platform-frontend\public\usr-draw\static\img\lib\mscae\AvatarDefault.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 1, 1, 11
"d:\muyuan\my-iot-platform-frontend\public\usr-draw\static\img\lib\mscae\AvatarUnknown.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 1, 1, 21
"d:\muyuan\my-iot-platform-frontend\public\usr-draw\static\img\lib\mscae\Backlog.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 78, 0, 0, 1, 1, 80
"d:\muyuan\my-iot-platform-frontend\public\usr-draw\static\img\lib\mscae\Backup.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 55, 0, 0, 0, 0, 55
"d:\muyuan\my-iot-platform-frontend\public\usr-draw\static\img\lib\mscae\Batch.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 143, 0, 0, 1, 1, 145
"d:\muyuan\my-iot-platform-frontend\public\usr-draw\static\img\lib\mscae\Batch_Task.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 94, 0, 0, 1, 1, 96
